;;Assist-Life Stage, Transition;610894630500;www.goodsamaritan.com.au;stephanie.ransome@gsi.org.au;33-35 Bannister Rd, CANNING VALE, WA, 6155
;;Development-Life Skills;610894630500;www.goodsamaritan.com.au;stephanie.ransome@gsi.org.au;33-35 Bannister Rd, CANNING VALE, WA, 6155
;;Participate Community;610894630500;www.goodsamaritan.com.au;stephanie.ransome@gsi.org.au;33-35 Bannister Rd, CANNING VALE, WA, 6155
;;Training-Travel Independence;610894630500;www.goodsamaritan.com.au;stephanie.ransome@gsi.org.au;33-35 Bannister Rd, CANNING VALE, WA, 6155
Healthcare Australia Pty Ltd;OSBOURNE PARK;Assess-Skill, Ability, Needs;"+610864658600
(00) 0000 0000";www.healthcareaustralia.com.au;ian.newall@healthcareaustralia.com.au;355 Scarborough Beach Road, OSBOURNE PARK, WA, 6017
;;Assist-Personal Activities;+610864658600(00) 0000 0000;www.healthcareaustralia.com.au;ian.newall@healthcareaustralia.com.au;355 Scarborough Beach Road, OSBOURNE PARK, WA, 6017
;;Community Nursing Care;+610864658600(00) 0000 0000;www.healthcareaustralia.com.au;ian.newall@healthcareaustralia.com.au;355 Scarborough Beach Road, OSBOURNE PARK, WA, 6017
;;Daily Tasks/Shared Living;+610864658600(00) 0000 0000;www.healthcareaustralia.com.au;ian.newall@healthcareaustralia.com.au;355 Scarborough Beach Road, OSBOURNE PARK, WA, 6017
Hills Enterprises Pty Ltd;BELMONT;Assist Prod-Pers Care/Safety;610892772988;http://www.tlcu.com.au;contact@tlcu.com.au;Unit 4 (rear unit), 147-151 Belmont Avenue, BELMONT, WA, 6104
;;Assistive Equip-Recreation;610892772988;http://www.tlcu.com.au;contact@tlcu.com.au;Unit 4 (rear unit), 147-151 Belmont Avenue, BELMONT, WA, 6104
;;Assistive Prod-Household Task;610892772988;http://www.tlcu.com.au;contact@tlcu.com.au;Unit 4 (rear unit), 147-151 Belmont Avenue, BELMONT, WA, 6104
;;Equipment Special Assess Setup;610892772988;http://www.tlcu.com.au;contact@tlcu.com.au;Unit 4 (rear unit), 147-151 Belmont Avenue, BELMONT, WA, 6104
;;Personal Mobility Equipment;610892772988;http://www.tlcu.com.au;contact@tlcu.com.au;Unit 4 (rear unit), 147-151 Belmont Avenue, BELMONT, WA, 6104
;;Therapeutic Supports;610892772988;http://www.tlcu.com.au;contact@tlcu.com.au;Unit 4 (rear unit), 147-151 Belmont Avenue, BELMONT, WA, 6104
Huntleigh Healthcare Pty Ltd;O CONNOR;Assist Prod-Pers Care/Safety;;;sales@arjohuntleigh.com;78 Forsyth Street, O CONNOR, WA, 6163
;;Personal Mobility Equipment;;;sales@arjohuntleigh.com;78 Forsyth Street, O CONNOR, WA, 6163
I.S.A.D.D. Pty Ltd;NORTH PERTH;Assess-Skill, Ability, Needs;;;isaddoffice@bigpond.com;50 Angove Street, NORTH PERTH, WA, 6006
;;Behaviour Support;;;isaddoffice@bigpond.com;50 Angove Street, NORTH PERTH, WA, 6006
;;Early Childhood Supports;;;isaddoffice@bigpond.com;50 Angove Street, NORTH PERTH, WA, 6006
;;Therapeutic Supports;;;isaddoffice@bigpond.com;50 Angove Street, NORTH PERTH, WA, 6006
Identitywa;KENSINGTON;Accommodation/Tenancy;610894743303;www.identitywa.com.au;reception@identitywa.com.au;46 David Street, KENSINGTON, WA, 6151
;;Assist-Integrate School/Ed;610894743303;www.identitywa.com.au;reception@identitywa.com.au;46 David Street, KENSINGTON, WA, 6151
;;Assist-Life Stage, Transition;610894743303;www.identitywa.com.au;reception@identitywa.com.au;46 David Street, KENSINGTON, WA, 6151
;;Assist-Personal Activities;610894743303;www.identitywa.com.au;reception@identitywa.com.au;46 David Street, KENSINGTON, WA, 6151
;;Assist-Travel/Transport;610894743303;www.identitywa.com.au;reception@identitywa.com.au;46 David Street, KENSINGTON, WA, 6151
;;Behaviour Support;610894743303;www.identitywa.com.au;reception@identitywa.com.au;46 David Street, KENSINGTON, WA, 6151
;;Community Nursing Care;610894743303;www.identitywa.com.au;reception@identitywa.com.au;46 David Street, KENSINGTON, WA, 6151
;;Daily Tasks/Shared Living;610894743303;www.identitywa.com.au;reception@identitywa.com.au;46 David Street, KENSINGTON, WA, 6151
;;Development-Life Skills;610894743303;www.identitywa.com.au;reception@identitywa.com.au;46 David Street, KENSINGTON, WA, 6151
;;Household Tasks;610894743303;www.identitywa.com.au;reception@identitywa.com.au;46 David Street, KENSINGTON, WA, 6151
;;Participate Community;610894743303;www.identitywa.com.au;reception@identitywa.com.au;46 David Street, KENSINGTON, WA, 6151
;;Plan Management;610894743303;www.identitywa.com.au;reception@identitywa.com.au;46 David Street, KENSINGTON, WA, 6151
;;Training-Travel Independence;610894743303;www.identitywa.com.au;reception@identitywa.com.au;46 David Street, KENSINGTON, WA, 6151
IMAGINATION HEALTH GROUP;BASSENDEAN;Comms & Info Equipment;610432015026;www.assistoccupationaltherapy.com;assistot@gmail.com;ADDRESS CONFIDENTIAL
;;Equipment Special Assess Setup;610432015026;www.assistoccupationaltherapy.com;assistot@gmail.com;ADDRESS CONFIDENTIAL
;;Personal Mobility Equipment;610432015026;www.assistoccupationaltherapy.com;assistot@gmail.com;ADDRESS CONFIDENTIAL
IN Construction Australia Pty Ltd;BALCATTA;;;;dwayne@rhgic.com.au;2/8 Whipple Street, BALCATTA, WA, 6065
Inclusion WA Inc;OSBORNE PARK;Assist Access/Maintain Employ;610892018900;www.inclusionwa.org.au;paul.fleay@inclusionwa.org.au;Unit 4, 61 Walters Drive, OSBORNE PARK, WA, 6017
;;Assist-Integrate School/Ed;610892018900;www.inclusionwa.org.au;paul.fleay@inclusionwa.org.au;Unit 4, 61 Walters Drive, OSBORNE PARK, WA, 6017
;;Assist-Life Stage, Transition;610892018900;www.inclusionwa.org.au;paul.fleay@inclusionwa.org.au;Unit 4, 61 Walters Drive, OSBORNE PARK, WA, 6017
;;Assist-Travel/Transport;610892018900;www.inclusionwa.org.au;paul.fleay@inclusionwa.org.au;Unit 4, 61 Walters Drive, OSBORNE PARK, WA, 6017
;;Participate Community;610892018900;www.inclusionwa.org.au;paul.fleay@inclusionwa.org.au;Unit 4, 61 Walters Drive, OSBORNE PARK, WA, 6017
Independent Living Centre of Western Australia Inc;NEDLANDS;Assess-Skill, Ability, Needs;"+611300885886
0000 000 000";www.ilc.com.au;general@ilc.com.au;The Niche, Suite A, 11 Aberdare Road, NEDLANDS, WA, 6009
;;Assist Prod-Pers Care/Safety;+6113008858860 000 000 000;www.ilc.com.au;general@ilc.com.au;The Niche, Suite A, 11 Aberdare Road, NEDLANDS, WA, 6009
;;Assistive Equip-Recreation;+6113008858860 000 000 000;www.ilc.com.au;general@ilc.com.au;The Niche, Suite A, 11 Aberdare Road, NEDLANDS, WA, 6009
;;Assistive Prod-Household Task;+6113008858860 000 000 000;www.ilc.com.au;general@ilc.com.au;The Niche, Suite A, 11 Aberdare Road, NEDLANDS, WA, 6009
;;Comms & Info Equipment;+6113008858860 000 000 000;www.ilc.com.au;general@ilc.com.au;The Niche, Suite A, 11 Aberdare Road, NEDLANDS, WA, 6009
;;Early Childhood Supports;+6113008858860 000 000 000;www.ilc.com.au;general@ilc.com.au;The Niche, Suite A, 11 Aberdare Road, NEDLANDS, WA, 6009
;;Equipment Special Assess Setup;+6113008858860 000 000 000;www.ilc.com.au;general@ilc.com.au;The Niche, Suite A, 11 Aberdare Road, NEDLANDS, WA, 6009
;;Home Modification;+6113008858860 000 000 000;www.ilc.com.au;general@ilc.com.au;The Niche, Suite A, 11 Aberdare Road, NEDLANDS, WA, 6009
;;Personal Mobility Equipment;+6113008858860 000 000 000;www.ilc.com.au;general@ilc.com.au;The Niche, Suite A, 11 Aberdare Road, NEDLANDS, WA, 6009
;;Therapeutic Supports;+6113008858860 000 000 000;www.ilc.com.au;general@ilc.com.au;The Niche, Suite A, 11 Aberdare Road, NEDLANDS, WA, 6009
;;Training-Travel Independence;+6113008858860 000 000 000;www.ilc.com.au;general@ilc.com.au;The Niche, Suite A, 11 Aberdare Road, NEDLANDS, WA, 6009
;;Vision Equipment;+6113008858860 000 000 000;www.ilc.com.au;general@ilc.com.au;The Niche, Suite A, 11 Aberdare Road, NEDLANDS, WA, 6009
IndyTech Pty Ltd;HADFIELD;;;;;ADDRESS CONFIDENTIAL
Integrated Care Pty Ltd;WEST PERTH;;;;;ADDRESS CONFIDENTIAL
;MIRRABOOKA;Assist-Life Stage, Transition;;;;Unit 3, 1 Chesterfield Road, MIRRABOOKA, WA, 6061
;;Development-Life Skills;;;;Unit 3, 1 Chesterfield Road, MIRRABOOKA, WA, 6061
;;Participate Community;;;;Unit 3, 1 Chesterfield Road, MIRRABOOKA, WA, 6061
;;Training-Travel Independence;;;;Unit 3, 1 Chesterfield Road, MIRRABOOKA, WA, 6061
Interchange Inc;MYAREE;Assist-Life Stage, Transition;610893299399;www.interchangewa.org.au;office@interchangewa.org.au;7 -10 Hulme Court, 32 Hulme Court, MYAREE, WA, 6154
;;Assist-Travel/Transport;610893299399;www.interchangewa.org.au;office@interchangewa.org.au;7 -10 Hulme Court, 32 Hulme Court, MYAREE, WA, 6154
;;Development-Life Skills;610893299399;www.interchangewa.org.au;office@interchangewa.org.au;7 -10 Hulme Court, 32 Hulme Court, MYAREE, WA, 6154
;;Participate Community;610893299399;www.interchangewa.org.au;office@interchangewa.org.au;7 -10 Hulme Court, 32 Hulme Court, MYAREE, WA, 6154
;;Training-Travel Independence;610893299399;www.interchangewa.org.au;office@interchangewa.org.au;7 -10 Hulme Court, 32 Hulme Court, MYAREE, WA, 6154
Intework Midland - BS;MIDLAND;Assist Access/Maintain Employ;;;mariec@intework.org;3 PADBURY TCE, MIDLAND, WA, 6056
;;Assist-Integrate School/Ed;;;mariec@intework.org;3 PADBURY TCE, MIDLAND, WA, 6056
;;Assist-Life Stage, Transition;;;mariec@intework.org;3 PADBURY TCE, MIDLAND, WA, 6056
;;Assist-Personal Activities;;;mariec@intework.org;3 PADBURY TCE, MIDLAND, WA, 6056
;;Assist-Travel/Transport;;;mariec@intework.org;3 PADBURY TCE, MIDLAND, WA, 6056
;;Behaviour Support;;;mariec@intework.org;3 PADBURY TCE, MIDLAND, WA, 6056
;;Development-Life Skills;;;mariec@intework.org;3 PADBURY TCE, MIDLAND, WA, 6056
;;Participate Community;;;mariec@intework.org;3 PADBURY TCE, MIDLAND, WA, 6056
K L Stracke and S J Stracke;WARWICK;Assist Prod-Pers Care/Safety;611300025378;www.mobile-alert.com.au;info@mobile-alert.com.au;3A Devon Court, WARWICK, WA, 6024
Karen Brooker;MIDLAND;Assess-Skill, Ability, Needs;610892744877;www.gatewaypsychology.com;karen@gatewaypsychology.com;40 Byers Road, MIDLAND, WA, 6056
Kids Are Kids! Therapy & Education Centre Inc;BATEMAN;Early Childhood Supports;610893136566;www.kidsarekids.org.au;katew@kidsarekids.org.au;26 Parry Avenue, BATEMAN, WA, 6150
Kira Incorporated;GREENWOOD;Assist Access/Maintain Employ;610892430366;www.kira.org.au;ceo@kira.org.au;2 Kilcairn Place, GREENWOOD, WA, 6024
;;Assist-Personal Activities;610892430366;www.kira.org.au;ceo@kira.org.au;2 Kilcairn Place, GREENWOOD, WA, 6024
;;Assist-Travel/Transport;610892430366;www.kira.org.au;ceo@kira.org.au;2 Kilcairn Place, GREENWOOD, WA, 6024
;;Daily Tasks/Shared Living;610892430366;www.kira.org.au;ceo@kira.org.au;2 Kilcairn Place, GREENWOOD, WA, 6024
;;Development-Life Skills;610892430366;www.kira.org.au;ceo@kira.org.au;2 Kilcairn Place, GREENWOOD, WA, 6024
;;Participate Community;610892430366;www.kira.org.au;ceo@kira.org.au;2 Kilcairn Place, GREENWOOD, WA, 6024
;;Training-Travel Independence;610892430366;www.kira.org.au;ceo@kira.org.au;2 Kilcairn Place, GREENWOOD, WA, 6024
Kunali Shah;STIRLING;;"+6161405176931
00 000 000 000";www.chatterboxwa.com.au;info@chatterboxwa.com.au;ADDRESS CONFIDENTIAL
Larkin, Katie Ann;MIDDLE SWAN;Assess-Skill, Ability, Needs;611300184746;www.visioncounselling.com.au;admin@visioncounselling.com.au;41 Great Northern Highway, MIDDLE SWAN, WA, 6056
;;Assist-Life Stage, Transition;611300184746;www.visioncounselling.com.au;admin@visioncounselling.com.au;41 Great Northern Highway, MIDDLE SWAN, WA, 6056
;;Development-Life Skills;611300184746;www.visioncounselling.com.au;admin@visioncounselling.com.au;41 Great Northern Highway, MIDDLE SWAN, WA, 6056
;;Participate Community;611300184746;www.visioncounselling.com.au;admin@visioncounselling.com.au;41 Great Northern Highway, MIDDLE SWAN, WA, 6056
;;Therapeutic Supports;611300184746;www.visioncounselling.com.au;admin@visioncounselling.com.au;41 Great Northern Highway, MIDDLE SWAN, WA, 6056
Ledo, Regina Ribeiro;BEELIAR;Assess-Skill, Ability, Needs;610406659126;www.behaviouralsolutions.net.au;ledo.regina@gmail.com;16 Friarbird Terrace, BEELIAR, WA, 6164
;;Behaviour Support;610406659126;www.behaviouralsolutions.net.au;ledo.regina@gmail.com;16 Friarbird Terrace, BEELIAR, WA, 6164
;;Early Childhood Supports;610406659126;www.behaviouralsolutions.net.au;ledo.regina@gmail.com;16 Friarbird Terrace, BEELIAR, WA, 6164
;;Therapeutic Supports;610406659126;www.behaviouralsolutions.net.au;ledo.regina@gmail.com;16 Friarbird Terrace, BEELIAR, WA, 6164
Life Plan Recreation and Leisure Assoc. Inc;BELMONT;;"+610892777223
(00) 00000000";;lifeplan@iinet.net.au;151 Abernethy Road, BELMONT, WA, 6104
Life Ready Mobile Pty Ltd;SOUTH PERTH;Therapeutic Supports;611300730852;www.lifereadyphysio.com.au/mobile;mobile@lifereadyphysio.com.au;240 Canning Highway, SOUTH PERTH, WA, 6151
Life Without Barriers;WARWICK;Assist-Life Stage, Transition;;;;State Office, Unit 1 - 26 Dugdale Street, WARWICK, WA, 6024
;;Assist-Personal Activities;;;;State Office, Unit 1 - 26 Dugdale Street, WARWICK, WA, 6024
;;Daily Tasks/Shared Living;;;;State Office, Unit 1 - 26 Dugdale Street, WARWICK, WA, 6024
;;Development-Life Skills;;;;State Office, Unit 1 - 26 Dugdale Street, WARWICK, WA, 6024
;;Participate Community;;;;State Office, Unit 1 - 26 Dugdale Street, WARWICK, WA, 6024
;;Training-Travel Independence;;;;State Office, Unit 1 - 26 Dugdale Street, WARWICK, WA, 6024
Lifecare Physio (WA) Unit Trust;FREMANTLE;Assess-Skill, Ability, Needs;"+610893357744
00 00000000";www.homecarehealth.com.au;homecare@lifecare.com.au;124 Wray Avenue, FREMANTLE, WA, 6160
;;Assistive Prod-Household Task;+6108933577440 0 00000000;www.homecarehealth.com.au;homecare@lifecare.com.au;124 Wray Avenue, FREMANTLE, WA, 6160
;;Comms & Info Equipment;+6108933577440 0 00000000;www.homecarehealth.com.au;homecare@lifecare.com.au;124 Wray Avenue, FREMANTLE, WA, 6160
;;Equipment Special Assess Setup;+6108933577440 0 00000000;www.homecarehealth.com.au;homecare@lifecare.com.au;124 Wray Avenue, FREMANTLE, WA, 6160
;;Home Modification;+6108933577440 0 00000000;www.homecarehealth.com.au;homecare@lifecare.com.au;124 Wray Avenue, FREMANTLE, WA, 6160
;;Personal Mobility Equipment;+6108933577440 0 00000000;www.homecarehealth.com.au;homecare@lifecare.com.au;124 Wray Avenue, FREMANTLE, WA, 6160
;;Therapeutic Supports;+6108933577440 0 00000000;www.homecarehealth.com.au;homecare@lifecare.com.au;124 Wray Avenue, FREMANTLE, WA, 6160
Lifestyle Solutions (Aust) Ltd;ASCOT;Accommodation/Tenancy;611800634748;www.lifestylesolutions.org.au;info@lifestylesolutions.org.au;Unit 8/398 Great Eastern Highway, ASCOT, WA, 6104
;;Assist Access/Maintain Employ;611800634748;www.lifestylesolutions.org.au;info@lifestylesolutions.org.au;Unit 8/398 Great Eastern Highway, ASCOT, WA, 6104
;;Assist-Integrate School/Ed;611800634748;www.lifestylesolutions.org.au;info@lifestylesolutions.org.au;Unit 8/398 Great Eastern Highway, ASCOT, WA, 6104
;;Assist-Life Stage, Transition;611800634748;www.lifestylesolutions.org.au;info@lifestylesolutions.org.au;Unit 8/398 Great Eastern Highway, ASCOT, WA, 6104
;;Assist-Personal Activities;611800634748;www.lifestylesolutions.org.au;info@lifestylesolutions.org.au;Unit 8/398 Great Eastern Highway, ASCOT, WA, 6104
;;Assist-Travel/Transport;611800634748;www.lifestylesolutions.org.au;info@lifestylesolutions.org.au;Unit 8/398 Great Eastern Highway, ASCOT, WA, 6104
;;Behaviour Support;611800634748;www.lifestylesolutions.org.au;info@lifestylesolutions.org.au;Unit 8/398 Great Eastern Highway, ASCOT, WA, 6104
;;Daily Tasks/Shared Living;611800634748;www.lifestylesolutions.org.au;info@lifestylesolutions.org.au;Unit 8/398 Great Eastern Highway, ASCOT, WA, 6104
;;Development-Life Skills;611800634748;www.lifestylesolutions.org.au;info@lifestylesolutions.org.au;Unit 8/398 Great Eastern Highway, ASCOT, WA, 6104
;;Household Tasks;611800634748;www.lifestylesolutions.org.au;info@lifestylesolutions.org.au;Unit 8/398 Great Eastern Highway, ASCOT, WA, 6104
;;Participate Community;611800634748;www.lifestylesolutions.org.au;info@lifestylesolutions.org.au;Unit 8/398 Great Eastern Highway, ASCOT, WA, 6104
;;Plan Management;611800634748;www.lifestylesolutions.org.au;info@lifestylesolutions.org.au;Unit 8/398 Great Eastern Highway, ASCOT, WA, 6104
;;Training-Travel Independence;611800634748;www.lifestylesolutions.org.au;info@lifestylesolutions.org.au;Unit 8/398 Great Eastern Highway, ASCOT, WA, 6104
MacLachlan, Simon;MOUNT HELENA;;610488076384;www.inpsych.com.au;simon@inpsych.com.au;Lot 2 Johnston St, MOUNT HELENA, WA, 6082
Manage It WA;WELSHPOOL;Plan Management;"+610893515859
(00) 00000000";www.manageitwa.com.au;info@manageitwa.com.au;ADDRESS CONFIDENTIAL
Mellanie Sherwood;NORTH PERTH;Early Childhood Supports;;;;ADDRESS CONFIDENTIAL
Mental Health Carers ARAFMI WA Inc;PERTH;Assist-Life Stage, Transition;610894277100;www.arafmi.asn.au;debbie.childs@arafmi.asn.au;182-188 Lord Street, PERTH, WA, 6000
;;Development-Life Skills;610894277100;www.arafmi.asn.au;debbie.childs@arafmi.asn.au;182-188 Lord Street, PERTH, WA, 6000
;;Participate Community;610894277100;www.arafmi.asn.au;debbie.childs@arafmi.asn.au;182-188 Lord Street, PERTH, WA, 6000
Mental Illness Fellowship of Western Australia Incorporated;MIDLAND;Accommodation/Tenancy;610892378900;www.mifwa.org.au;;Midland Professional Centre Level 3, 9 The Avenue, MIDLAND, WA, 6056
;;Assist Access/Maintain Employ;610892378900;www.mifwa.org.au;;Midland Professional Centre Level 3, 9 The Avenue, MIDLAND, WA, 6056
;;Assist-Life Stage, Transition;610892378900;www.mifwa.org.au;;Midland Professional Centre Level 3, 9 The Avenue, MIDLAND, WA, 6056
;;Assist-Personal Activities;610892378900;www.mifwa.org.au;;Midland Professional Centre Level 3, 9 The Avenue, MIDLAND, WA, 6056
;;Behaviour Support;610892378900;www.mifwa.org.au;;Midland Professional Centre Level 3, 9 The Avenue, MIDLAND, WA, 6056
;;Daily Tasks/Shared Living;610892378900;www.mifwa.org.au;;Midland Professional Centre Level 3, 9 The Avenue, MIDLAND, WA, 6056
;;Development-Life Skills;610892378900;www.mifwa.org.au;;Midland Professional Centre Level 3, 9 The Avenue, MIDLAND, WA, 6056
;;Participate Community;610892378900;www.mifwa.org.au;;Midland Professional Centre Level 3, 9 The Avenue, MIDLAND, WA, 6056
;;Training-Travel Independence;610892378900;www.mifwa.org.au;;Midland Professional Centre Level 3, 9 The Avenue, MIDLAND, WA, 6056
Metro Mobility Pty Ltd;CANNINGTON;Personal Mobility Equipment;"+610892588733
(00) 00000000";www.metromobility.com.au;metromobility@westnet.com.au;1236 Albany Highway, CANNINGTON, WA, 6107
Montreau P/ L as trustee for the RaW Unit Trust t/ as Parry & Whyte Architects;SUBIACO;;610893881139;parryandwhyte.com.au;info@parryandwhyte.com.au;ADDRESS CONFIDENTIAL
Mosaic Community Care Inc;O'CONNOR;;610893145244;www.mosaiccc.org;sukhi.tear@mosaiccc.org;9A Keegan Street, O'CONNOR, WA, 6163
Mostratos, Emily Louise;KINGSLEY;Therapeutic Supports;610414747625;www.facebook.com/musictherapyelm;emily.m@hotmail.com.au;2 Angelina Court, KINGSLEY, WA, 6026
Motor Neurone Disease Assn of WA Inc;NEDLANDS,;;610893467355;www.mndawa.asn.au;admin@mndawa.asn.au;Suite B, The Niche,, 11 Aberdare Road,, NEDLANDS,, WA, 6009
Ms Theresa Hewlett;HIGH WYCOMBE;;;;;ADDRESS CONFIDENTIAL
Multicultural Services Centre of Western Australia Incorporated;NORTH PERTH;Assist Access/Maintain Employ;;;;20 View Street, NORTH PERTH, WA, 6006
;;Assist-Life Stage, Transition;;;;20 View Street, NORTH PERTH, WA, 6006
;;Assist-Personal Activities;;;;20 View Street, NORTH PERTH, WA, 6006
;;Assist-Travel/Transport;;;;20 View Street, NORTH PERTH, WA, 6006
;;Development-Life Skills;;;;20 View Street, NORTH PERTH, WA, 6006
;;Household Tasks;;;;20 View Street, NORTH PERTH, WA, 6006
;;Interpret/Translate;;;;20 View Street, NORTH PERTH, WA, 6006
;;Participate Community;;;;20 View Street, NORTH PERTH, WA, 6006
;;Training-Travel Independence;;;;20 View Street, NORTH PERTH, WA, 6006
My Place Foundation Inc;SUBIACO;Assist Access/Maintain Employ;610863802927;;;17 York Street, SUBIACO, WA, 6008
;;Assist-Life Stage, Transition;610863802927;;;17 York Street, SUBIACO, WA, 6008
;;Assist-Personal Activities;610863802927;;;17 York Street, SUBIACO, WA, 6008
;;Assist-Travel/Transport;610863802927;;;17 York Street, SUBIACO, WA, 6008
;;Daily Tasks/Shared Living;610863802927;;;17 York Street, SUBIACO, WA, 6008
;;Development-Life Skills;610863802927;;;17 York Street, SUBIACO, WA, 6008
;;Household Tasks;610863802927;;;17 York Street, SUBIACO, WA, 6008
;;Participate Community;610863802927;;;17 York Street, SUBIACO, WA, 6008
;;Plan Management;610863802927;;;17 York Street, SUBIACO, WA, 6008
;;Training-Travel Independence;610863802927;;;17 York Street, SUBIACO, WA, 6008
N.D Gook & R.J Gook;DIAMOND CREEK;;611300287526;www.auslanservices.com;admin@auslanservices.com;142 Everleigh Dve, DIAMOND CREEK, VIC, 3089
NATIONAL TRADE SUPPLIER PTY LTD;PORT KENNEDY;;"+610448882981
0000 000 000";www.nationaltradesupplier.com.au;adminwa@nationaltrades.com.au;ADDRESS CONFIDENTIAL
Next Challenge Enterprises Pty Ltd;OSBORNE PARK;Early Childhood Supports;610892010707;www.nextchallenge.com.au;;3 - 4 / 14, Main St, OSBORNE PARK, WA, 6016
;;Therapeutic Supports;610892010707;www.nextchallenge.com.au;;3 - 4 / 14, Main St, OSBORNE PARK, WA, 6016
Noel John Perera;MIDLAND;;"+610892502394
(00) 00000000";www.midpsychclinic.com.au;reception@midpsychclinic.com.au;Unit 2, 12 Old Great Northern Highway, MIDLAND, WA, 6056
Nulsen Haven Association;CANNINGTON;Accommodation/Tenancy;"+610862534700
(00) 0000 0000";www.nulsen.com.au;care@nulsen.com.au;Nulsen Disability Services, 28 Burton Street, CANNINGTON, WA, 6107
;;Assess-Skill, Ability, Needs;+610862534700(00) 0000 0000;www.nulsen.com.au;care@nulsen.com.au;Nulsen Disability Services, 28 Burton Street, CANNINGTON, WA, 6107
Olsen, Lisa Mary;LEEDERVILLE;Assess-Skill, Ability, Needs;610414447257;;activateOT@gmail.com;31 Salisbury St, LEEDERVILLE, WA, 6007
;;Therapeutic Supports;610414447257;;activateOT@gmail.com;31 Salisbury St, LEEDERVILLE, WA, 6007
Omnibus Services Pty Ltd;CANNING VALE;Vehicle modifications;610892563211;www.omnibusservices.com.au;admin@omnibusservices.com.au;20 Coulson Way, CANNING VALE, WA, 6155
On The Go Rehabilitation Services Pty Ltd;MOUNT HELENA;Assess-Skill, Ability, Needs;610429115211;www.onthegorehab.com.au;info@onthegorehab.com.au;705 Alice Rd, MOUNT HELENA, WA, 6082
;;Equipment Special Assess Setup;610429115211;www.onthegorehab.com.au;info@onthegorehab.com.au;705 Alice Rd, MOUNT HELENA, WA, 6082
;;Personal Mobility Equipment;610429115211;www.onthegorehab.com.au;info@onthegorehab.com.au;705 Alice Rd, MOUNT HELENA, WA, 6082
;;Therapeutic Supports;610429115211;www.onthegorehab.com.au;info@onthegorehab.com.au;705 Alice Rd, MOUNT HELENA, WA, 6082
Orthotic & Prosthetic Solutions Pty Ltd;LEEDERVILLE;Assess-Skill, Ability, Needs;610893288022;http://www.orthoticprostheticperth.com.au/;reception@oandpsolutions.com.au;Suite 2,, 643 Newcastle St, LEEDERVILLE, WA, 6007
;;Assistive Equip-Recreation;610893288022;http://www.orthoticprostheticperth.com.au/;reception@oandpsolutions.com.au;Suite 2,, 643 Newcastle St, LEEDERVILLE, WA, 6007
;;Equipment Special Assess Setup;610893288022;http://www.orthoticprostheticperth.com.au/;reception@oandpsolutions.com.au;Suite 2,, 643 Newcastle St, LEEDERVILLE, WA, 6007
;;Personal Mobility Equipment;610893288022;http://www.orthoticprostheticperth.com.au/;reception@oandpsolutions.com.au;Suite 2,, 643 Newcastle St, LEEDERVILLE, WA, 6007
;;Therapeutic Supports;610893288022;http://www.orthoticprostheticperth.com.au/;reception@oandpsolutions.com.au;Suite 2,, 643 Newcastle St, LEEDERVILLE, WA, 6007
Orthotics WA Pty Ltd;WEST LEEDERVILLE;Assistive Equip-Recreation;"+610893889779
(00) 00000000";www.interfaceorthotics.com;contact@interfaceorthotics.com;2 Southport St, WEST LEEDERVILLE, WA, 6007
;;Equipment Special Assess Setup;+610893889779(00) 00000000;www.interfaceorthotics.com;contact@interfaceorthotics.com;2 Southport St, WEST LEEDERVILLE, WA, 6007
;;Personal Mobility Equipment;+610893889779(00) 00000000;www.interfaceorthotics.com;contact@interfaceorthotics.com;2 Southport St, WEST LEEDERVILLE, WA, 6007
P.R. King & Sons Pty Ltd;MARRICKVILLE;;611300775464;www.prking.com.au;inclinator@prking.com.au;155 Victoria Road, MARRICKVILLE, NSW, 2204
People Who Care Inc;GUILDFORD;;610893791944;www.peoplewhocare.org.au;pwc.cvs@peoplewhocare.org.au;48 James Street, GUILDFORD, WA, 6055
Perth Home Care Services Inc;OSBORNE PARK;Assist-Life Stage, Transition;610892047800;www.phcs.org.au;admin@phcs.org.au;30 Hasler Rd, OSBORNE PARK, WA, 6017
;;Assist-Personal Activities;610892047800;www.phcs.org.au;admin@phcs.org.au;30 Hasler Rd, OSBORNE PARK, WA, 6017
;;Assist-Travel/Transport;610892047800;www.phcs.org.au;admin@phcs.org.au;30 Hasler Rd, OSBORNE PARK, WA, 6017
;;Community Nursing Care;610892047800;www.phcs.org.au;admin@phcs.org.au;30 Hasler Rd, OSBORNE PARK, WA, 6017
;;Daily Tasks/Shared Living;610892047800;www.phcs.org.au;admin@phcs.org.au;30 Hasler Rd, OSBORNE PARK, WA, 6017
;;Development-Life Skills;610892047800;www.phcs.org.au;admin@phcs.org.au;30 Hasler Rd, OSBORNE PARK, WA, 6017
;;Household Tasks;610892047800;www.phcs.org.au;admin@phcs.org.au;30 Hasler Rd, OSBORNE PARK, WA, 6017
;;Participate Community;610892047800;www.phcs.org.au;admin@phcs.org.au;30 Hasler Rd, OSBORNE PARK, WA, 6017
;;Plan Management;610892047800;www.phcs.org.au;admin@phcs.org.au;30 Hasler Rd, OSBORNE PARK, WA, 6017
;;Training-Travel Independence;610892047800;www.phcs.org.au;admin@phcs.org.au;30 Hasler Rd, OSBORNE PARK, WA, 6017
